,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,date,time_of_day
52266,7.0,5.0,5.0,0.0,4.0,3.0,4,2020-04-08,12:15:00
52267,6.0,4.0,6.0,0.0,4.0,3.0,4,2020-04-08,10:50:00
52268,4.0,7.0,5.0,0.0,4.0,2.0,4,2020-04-08,09:25:00
52269,6.0,5.0,6.0,0.0,3.0,3.0,4,2020-04-08,10:15:00
52270,6.0,5.0,5.0,0.0,5.0,4.0,4,2020-04-08,10:20:00
52271,7.0,5.0,5.0,0.0,3.0,1.0,4,2020-04-08,12:00:00
52272,6.0,6.0,5.0,0.0,4.0,3.0,4,2020-04-08,11:00:00
52273,7.0,4.0,5.0,0.0,3.0,4.0,4,2020-04-08,13:40:00
52274,6.0,4.0,4.0,0.0,4.0,3.0,4,2020-04-08,11:05:00
52275,6.0,4.0,6.0,0.0,3.0,3.0,4,2020-04-08,11:05:00
52276,6.0,5.0,5.0,0.0,3.0,2.0,4,2020-04-08,10:20:00
52277,6.0,6.0,6.0,0.0,4.0,2.0,4,2020-04-08,10:10:00
52278,6.0,5.0,5.0,0.0,4.0,2.0,4,2020-04-08,12:35:00
52279,5.0,5.0,6.0,0.0,4.0,3.0,4,2020-04-08,10:20:00
52280,6.0,4.0,5.0,0.0,5.0,2.0,4,2020-04-08,10:05:00
52281,6.0,5.0,5.0,0.0,4.0,3.0,4,2020-04-08,09:40:00
52282,7.0,5.0,4.0,0.0,3.0,3.0,4,2020-04-08,14:30:00
52283,7.0,5.0,5.0,0.0,3.0,2.0,4,2020-04-08,12:40:00
52284,5.0,4.0,4.0,0.0,4.0,3.0,4,2020-04-08,10:35:00
52285,6.0,5.0,5.0,0.0,4.0,3.0,4,2020-04-08,11:05:00
52286,7.0,5.0,4.0,0.0,4.0,3.0,4,2020-04-08,10:05:00
52287,5.0,5.0,5.0,0.0,4.0,2.0,4,2020-04-08,10:20:00
52288,7.0,4.0,5.0,0.0,4.0,3.0,4,2020-04-08,10:15:00
52289,5.0,6.0,5.0,0.0,4.0,3.0,4,2020-04-08,09:00:00
52290,6.0,4.0,4.0,0.0,5.0,3.0,4,2020-04-08,10:10:00
52291,5.0,5.0,5.0,0.0,3.0,3.0,4,2020-04-08,10:20:00
52292,6.0,4.0,4.0,0.0,3.0,3.0,4,2020-04-08,12:50:00
52293,6.0,5.0,5.0,0.0,6.0,3.0,4,2020-04-08,09:00:00
52294,5.0,5.0,4.0,0.0,3.0,2.0,4,2020-04-08,09:50:00
52295,6.0,5.0,6.0,0.0,5.0,3.0,4,2020-04-08,09:50:00
52296,6.0,4.0,5.0,0.0,4.0,4.0,4,2020-04-08,09:45:00
52297,7.0,3.0,4.0,0.0,5.0,3.0,4,2020-04-08,10:35:00
52298,6.0,5.0,5.0,0.0,4.0,3.0,4,2020-04-08,10:30:00
52299,6.0,6.0,6.0,0.0,5.0,3.0,4,2020-04-08,11:10:00
52300,7.0,4.0,6.0,0.0,4.0,2.0,4,2020-04-08,10:00:00
52301,5.0,6.0,5.0,0.0,5.0,3.0,4,2020-04-08,09:25:00
52302,7.0,5.0,6.0,0.0,5.0,4.0,4,2020-04-08,10:00:00
52303,6.0,4.0,6.0,0.0,5.0,3.0,4,2020-04-08,10:45:00
52304,6.0,5.0,5.0,0.0,4.0,2.0,4,2020-04-08,12:35:00
52305,6.0,4.0,5.0,3.0,4.0,3.0,4,2020-04-08,09:40:00
52306,5.0,4.0,4.0,0.0,4.0,2.0,4,2020-04-08,09:50:00
52307,6.0,5.0,4.0,9.0,5.0,4.0,4,2020-04-08,09:05:00
52308,5.0,5.0,6.0,0.0,3.0,4.0,4,2020-04-08,09:10:00
52309,7.0,4.0,5.0,0.0,4.0,3.0,4,2020-04-08,09:25:00
52310,6.0,5.0,5.0,0.0,4.0,3.0,4,2020-04-08,09:35:00
52311,6.0,7.0,5.0,0.0,4.0,4.0,4,2020-04-08,10:15:00
52312,5.0,5.0,6.0,0.0,3.0,3.0,4,2020-04-08,09:25:00
52313,5.0,6.0,4.0,0.0,5.0,2.0,4,2020-04-08,10:30:00
52314,6.0,5.0,4.0,0.0,5.0,4.0,4,2020-04-08,10:55:00
52315,6.0,6.0,5.0,0.0,4.0,2.0,4,2020-04-08,10:20:00
52316,5.0,5.0,5.0,0.0,5.0,3.0,4,2020-04-08,09:50:00
52317,6.0,5.0,4.0,9.0,4.0,4.0,4,2020-04-08,09:30:00
52318,6.0,5.0,5.0,0.0,4.0,3.0,4,2020-04-08,09:40:00
52319,7.0,5.0,6.0,2.0,4.0,2.0,4,2020-04-08,12:00:00
52320,7.0,5.0,5.0,0.0,5.0,4.0,4,2020-04-08,09:45:00
52321,4.0,5.0,5.0,0.0,3.0,4.0,4,2020-04-08,11:10:00
52322,7.0,4.0,5.0,0.0,3.0,3.0,4,2020-04-08,10:00:00
52323,7.0,4.0,6.0,0.0,5.0,3.0,4,2020-04-08,12:00:00
52324,6.0,4.0,5.0,0.0,4.0,3.0,4,2020-04-08,10:35:00
52325,7.0,5.0,6.0,0.0,4.0,4.0,4,2020-04-08,09:55:00
52326,6.0,5.0,5.0,0.0,3.0,3.0,4,2020-04-08,09:25:00
52327,7.0,6.0,5.0,0.0,5.0,3.0,4,2020-04-08,09:35:00
52328,6.0,4.0,5.0,0.0,4.0,3.0,4,2020-04-08,09:40:00
52329,7.0,6.0,4.0,0.0,3.0,3.0,4,2020-04-08,11:15:00
52330,6.0,5.0,5.0,0.0,5.0,4.0,4,2020-04-08,14:00:00
52331,7.0,5.0,6.0,0.0,6.0,3.0,4,2020-04-08,09:55:00
52332,7.0,6.0,4.0,0.0,4.0,3.0,4,2020-04-08,15:40:00
52333,6.0,6.0,5.0,0.0,3.0,3.0,4,2020-04-08,16:00:00
52334,8.0,5.0,6.0,0.0,5.0,2.0,4,2020-04-08,13:10:00
52335,6.0,5.0,5.0,0.0,4.0,4.0,4,2020-04-08,09:30:00
52336,7.0,6.0,5.0,0.0,4.0,2.0,4,2020-04-08,10:05:00
52337,6.0,5.0,4.0,0.0,5.0,2.0,4,2020-04-08,09:15:00
52338,5.0,5.0,3.0,0.0,5.0,3.0,4,2020-04-08,10:35:00
52339,6.0,5.0,5.0,0.0,5.0,3.0,4,2020-04-08,09:10:00
52340,7.0,6.0,5.0,0.0,4.0,4.0,4,2020-04-08,09:35:00
52341,6.0,6.0,5.0,0.0,4.0,3.0,4,2020-04-08,13:20:00
52342,6.0,5.0,4.0,0.0,4.0,3.0,4,2020-04-08,13:30:00
52343,7.0,4.0,5.0,0.0,6.0,3.0,4,2020-04-08,12:45:00
52344,6.0,5.0,5.0,0.0,4.0,3.0,4,2020-04-08,09:15:00
52345,6.0,6.0,5.0,0.0,4.0,5.0,4,2020-04-08,13:15:00
52346,6.0,6.0,5.0,0.0,3.0,3.0,4,2020-04-08,17:30:00
52347,8.0,6.0,5.0,0.0,4.0,4.0,4,2020-04-08,10:50:00
52348,6.0,5.0,6.0,0.0,4.0,2.0,4,2020-04-08,11:05:00
52349,7.0,5.0,5.0,0.0,5.0,3.0,4,2020-04-08,12:15:00
52350,7.0,5.0,4.0,0.0,4.0,2.0,4,2020-04-08,12:10:00
52351,6.0,5.0,5.0,0.0,5.0,3.0,4,2020-04-08,09:10:00
52352,6.0,4.0,5.0,0.0,3.0,2.0,4,2020-04-08,10:55:00
52353,7.0,5.0,5.0,0.0,4.0,2.0,4,2020-04-08,13:30:00
52354,6.0,5.0,4.0,0.0,5.0,2.0,4,2020-04-08,10:00:00
52355,7.0,5.0,5.0,0.0,4.0,2.0,4,2020-04-08,09:45:00
52356,7.0,6.0,6.0,0.0,4.0,3.0,4,2020-04-08,09:25:00
52357,6.0,4.0,6.0,0.0,3.0,4.0,4,2020-04-08,11:10:00
52358,7.0,6.0,6.0,0.0,3.0,3.0,4,2020-04-08,10:55:00
52359,6.0,4.0,5.0,0.0,4.0,4.0,4,2020-04-08,12:45:00
52360,5.0,4.0,4.0,0.0,5.0,3.0,4,2020-04-08,10:05:00
52361,6.0,7.0,5.0,0.0,3.0,2.0,4,2020-04-08,11:40:00
52362,6.0,5.0,4.0,0.0,4.0,3.0,4,2020-04-08,10:50:00
52363,7.0,5.0,6.0,0.0,5.0,4.0,4,2020-04-08,10:50:00
52364,6.0,4.0,5.0,0.0,4.0,4.0,4,2020-04-08,09:35:00
52365,6.0,5.0,5.0,0.0,4.0,3.0,4,2020-04-08,09:30:00
52366,6.0,5.0,5.0,0.0,5.0,2.0,4,2020-04-08,09:55:00
52367,7.0,6.0,4.0,5.0,3.0,3.0,4,2020-04-08,09:40:00
52368,6.0,4.0,6.0,0.0,4.0,4.0,4,2020-04-08,10:50:00
52369,5.0,4.0,4.0,0.0,5.0,3.0,4,2020-04-08,09:05:00
52370,5.0,6.0,5.0,0.0,4.0,3.0,4,2020-04-08,09:35:00
52371,6.0,6.0,7.0,0.0,5.0,2.0,4,2020-04-08,13:00:00
52372,6.0,5.0,6.0,0.0,4.0,3.0,4,2020-04-08,09:00:00
52373,6.0,6.0,5.0,0.0,5.0,4.0,4,2020-04-08,09:25:00
52374,6.0,4.0,6.0,0.0,4.0,3.0,4,2020-04-08,11:55:00
52375,6.0,5.0,5.0,0.0,4.0,3.0,4,2020-04-08,09:15:00
52376,6.0,5.0,4.0,0.0,5.0,3.0,4,2020-04-08,12:20:00
52377,6.0,4.0,4.0,0.0,3.0,3.0,4,2020-04-08,11:30:00
52378,5.0,5.0,4.0,0.0,4.0,2.0,4,2020-04-08,09:30:00
52379,6.0,6.0,6.0,0.0,5.0,3.0,4,2020-04-08,10:20:00
52380,6.0,5.0,5.0,0.0,4.0,2.0,4,2020-04-08,10:10:00
52381,6.0,5.0,5.0,0.0,4.0,2.0,4,2020-04-08,13:45:00
52382,6.0,4.0,6.0,0.0,4.0,2.0,4,2020-04-08,09:40:00
52383,7.0,6.0,5.0,0.0,5.0,4.0,4,2020-04-08,10:55:00
52384,5.0,4.0,5.0,0.0,4.0,2.0,4,2020-04-08,09:50:00
52385,5.0,6.0,5.0,0.0,4.0,4.0,4,2020-04-08,09:30:00
52386,7.0,5.0,5.0,0.0,3.0,4.0,4,2020-04-08,12:25:00
52387,5.0,4.0,5.0,0.0,5.0,2.0,4,2020-04-08,09:10:00
52388,6.0,4.0,6.0,0.0,5.0,2.0,4,2020-04-08,10:50:00
52389,6.0,6.0,4.0,0.0,4.0,4.0,4,2020-04-08,14:25:00
52390,7.0,4.0,4.0,0.0,3.0,3.0,4,2020-04-08,10:15:00
52391,6.0,6.0,5.0,0.0,3.0,3.0,4,2020-04-08,09:25:00
52392,6.0,5.0,5.0,0.0,4.0,3.0,4,2020-04-08,10:05:00
52393,6.0,5.0,4.0,0.0,3.0,3.0,4,2020-04-08,13:05:00
52394,6.0,5.0,6.0,0.0,3.0,3.0,4,2020-04-08,09:55:00
52395,5.0,6.0,5.0,0.0,4.0,3.0,4,2020-04-08,09:45:00
52396,5.0,3.0,5.0,0.0,4.0,3.0,4,2020-04-08,09:10:00
52397,7.0,5.0,6.0,0.0,4.0,4.0,4,2020-04-08,13:25:00
52398,6.0,5.0,5.0,0.0,3.0,3.0,4,2020-04-08,09:50:00
52399,5.0,5.0,5.0,0.0,4.0,2.0,4,2020-04-08,09:40:00
52400,6.0,4.0,5.0,0.0,4.0,3.0,4,2020-04-08,09:05:00
52401,7.0,5.0,5.0,0.0,4.0,2.0,4,2020-04-08,11:45:00
52402,7.0,4.0,5.0,0.0,4.0,3.0,4,2020-04-08,10:15:00
52403,6.0,5.0,4.0,0.0,4.0,3.0,4,2020-04-08,10:10:00
52404,6.0,5.0,5.0,0.0,4.0,2.0,4,2020-04-08,09:00:00
52405,6.0,6.0,5.0,0.0,4.0,3.0,4,2020-04-08,10:20:00
52406,5.0,5.0,4.0,0.0,4.0,3.0,4,2020-04-08,10:05:00
52407,6.0,4.0,5.0,0.0,5.0,3.0,4,2020-04-08,10:30:00
52408,7.0,4.0,5.0,0.0,3.0,3.0,4,2020-04-08,10:50:00
52409,6.0,5.0,6.0,0.0,4.0,2.0,4,2020-04-08,10:05:00
52410,6.0,5.0,6.0,0.0,3.0,4.0,4,2020-04-08,09:35:00
52411,6.0,6.0,5.0,0.0,4.0,3.0,4,2020-04-08,09:15:00
52412,5.0,5.0,4.0,0.0,4.0,4.0,4,2020-04-08,09:05:00
52413,6.0,5.0,4.0,0.0,4.0,3.0,4,2020-04-08,11:45:00
52414,6.0,6.0,5.0,0.0,5.0,3.0,4,2020-04-08,09:10:00
52415,6.0,5.0,5.0,0.0,4.0,4.0,4,2020-04-08,11:40:00
52416,6.0,6.0,6.0,0.0,4.0,3.0,4,2020-04-08,11:55:00
52417,6.0,4.0,4.0,0.0,3.0,4.0,4,2020-04-08,10:25:00
52418,7.0,4.0,4.0,0.0,3.0,3.0,4,2020-04-08,12:10:00
52419,7.0,5.0,6.0,0.0,5.0,3.0,4,2020-04-08,11:25:00
52420,6.0,6.0,7.0,0.0,3.0,3.0,4,2020-04-08,15:10:00
52421,6.0,5.0,6.0,0.0,5.0,4.0,4,2020-04-08,10:30:00
52422,7.0,5.0,5.0,0.0,5.0,4.0,4,2020-04-08,13:30:00
52423,5.0,6.0,4.0,0.0,3.0,2.0,4,2020-04-08,10:25:00
52424,6.0,5.0,4.0,0.0,4.0,3.0,4,2020-04-08,10:50:00
52425,6.0,5.0,5.0,0.0,4.0,2.0,4,2020-04-08,12:15:00
52426,5.0,5.0,4.0,0.0,5.0,2.0,4,2020-04-08,10:40:00
52427,6.0,5.0,5.0,0.0,4.0,3.0,4,2020-04-08,11:15:00
52428,5.0,5.0,5.0,0.0,3.0,3.0,4,2020-04-08,11:30:00
52429,8.0,5.0,5.0,0.0,4.0,3.0,4,2020-04-08,10:25:00
52430,5.0,3.0,4.0,1.0,5.0,4.0,4,2020-04-08,10:55:00
52431,6.0,4.0,4.0,0.0,3.0,3.0,4,2020-04-08,09:25:00
52432,6.0,5.0,4.0,0.0,5.0,2.0,4,2020-04-08,09:35:00
52433,6.0,6.0,6.0,0.0,5.0,4.0,4,2020-04-08,10:05:00
52434,4.0,4.0,6.0,0.0,5.0,4.0,4,2020-04-08,10:20:00
52435,6.0,6.0,5.0,0.0,4.0,2.0,4,2020-04-08,10:15:00
52436,6.0,4.0,5.0,0.0,4.0,2.0,4,2020-04-08,09:40:00
52437,7.0,5.0,5.0,0.0,3.0,3.0,4,2020-04-08,10:20:00
52438,7.0,4.0,5.0,0.0,5.0,3.0,4,2020-04-08,11:55:00
52439,7.0,7.0,4.0,0.0,4.0,3.0,4,2020-04-08,10:10:00
52440,6.0,4.0,5.0,0.0,3.0,3.0,4,2020-04-08,09:55:00
52441,5.0,6.0,4.0,0.0,4.0,4.0,4,2020-04-08,09:50:00
52442,5.0,4.0,5.0,0.0,4.0,2.0,4,2020-04-08,09:50:00
52443,5.0,5.0,6.0,0.0,4.0,3.0,4,2020-04-08,13:20:00
52444,6.0,5.0,5.0,0.0,4.0,3.0,4,2020-04-08,10:15:00
52445,6.0,5.0,6.0,0.0,4.0,2.0,4,2020-04-08,10:25:00
52446,6.0,4.0,5.0,0.0,5.0,2.0,4,2020-04-08,14:10:00
52447,5.0,5.0,6.0,0.0,3.0,3.0,4,2020-04-08,10:15:00
52448,6.0,5.0,4.0,0.0,3.0,3.0,4,2020-04-08,11:20:00
52449,7.0,4.0,5.0,0.0,3.0,2.0,4,2020-04-08,10:30:00
52450,7.0,6.0,4.0,0.0,5.0,3.0,4,2020-04-08,11:15:00
52451,5.0,4.0,5.0,0.0,5.0,3.0,4,2020-04-08,09:10:00
52452,5.0,6.0,4.0,0.0,3.0,3.0,4,2020-04-08,09:45:00
52453,6.0,5.0,4.0,0.0,3.0,1.0,4,2020-04-08,10:35:00
52454,5.0,5.0,7.0,0.0,4.0,3.0,4,2020-04-08,11:45:00
52455,6.0,5.0,5.0,0.0,5.0,3.0,4,2020-04-08,10:40:00
52456,6.0,5.0,4.0,0.0,4.0,3.0,4,2020-04-08,10:15:00
52457,5.0,5.0,6.0,0.0,3.0,3.0,4,2020-04-08,11:50:00
52458,7.0,5.0,5.0,0.0,4.0,4.0,4,2020-04-08,10:15:00
52459,7.0,6.0,5.0,0.0,4.0,4.0,4,2020-04-08,09:40:00
52460,5.0,4.0,5.0,0.0,3.0,3.0,4,2020-04-08,09:50:00
52461,6.0,5.0,5.0,0.0,4.0,4.0,4,2020-04-08,09:20:00
52462,6.0,6.0,5.0,0.0,4.0,4.0,4,2020-04-08,12:10:00
52463,5.0,5.0,5.0,0.0,5.0,3.0,4,2020-04-08,13:10:00
52464,6.0,5.0,4.0,0.0,4.0,3.0,4,2020-04-08,09:15:00
52465,7.0,5.0,4.0,0.0,4.0,2.0,4,2020-04-08,10:15:00
52466,6.0,5.0,4.0,0.0,4.0,3.0,4,2020-04-08,13:10:00
52467,6.0,3.0,6.0,0.0,4.0,2.0,4,2020-04-08,11:45:00
52468,5.0,5.0,6.0,0.0,4.0,3.0,4,2020-04-08,09:55:00
52469,5.0,6.0,6.0,1.0,4.0,3.0,4,2020-04-08,09:10:00
52470,6.0,5.0,5.0,0.0,4.0,3.0,4,2020-04-08,09:20:00
52471,6.0,5.0,5.0,0.0,4.0,3.0,4,2020-04-08,09:55:00
52472,6.0,4.0,6.0,0.0,4.0,3.0,4,2020-04-08,11:45:00
52473,6.0,5.0,4.0,0.0,4.0,2.0,4,2020-04-08,12:10:00
52474,7.0,6.0,5.0,0.0,5.0,2.0,4,2020-04-08,09:05:00
52475,6.0,4.0,4.0,0.0,4.0,2.0,4,2020-04-08,09:35:00
52476,5.0,5.0,5.0,0.0,6.0,4.0,4,2020-04-08,10:15:00
52477,5.0,5.0,4.0,0.0,5.0,3.0,4,2020-04-08,09:30:00
52478,5.0,5.0,5.0,0.0,5.0,3.0,4,2020-04-08,09:15:00
52479,6.0,5.0,6.0,0.0,6.0,3.0,4,2020-04-08,10:25:00
52480,7.0,4.0,6.0,0.0,4.0,3.0,4,2020-04-08,10:10:00
52481,6.0,6.0,4.0,0.0,4.0,3.0,4,2020-04-08,11:00:00
52482,5.0,5.0,6.0,0.0,4.0,4.0,4,2020-04-08,09:10:00
52483,7.0,4.0,5.0,0.0,5.0,4.0,4,2020-04-08,09:15:00
52484,6.0,4.0,5.0,0.0,4.0,3.0,4,2020-04-08,14:50:00
52485,6.0,4.0,5.0,0.0,5.0,1.0,4,2020-04-08,12:00:00
52486,7.0,5.0,4.0,0.0,5.0,4.0,4,2020-04-08,10:40:00
52487,6.0,4.0,5.0,0.0,4.0,3.0,4,2020-04-08,11:50:00
52488,7.0,5.0,3.0,0.0,4.0,4.0,4,2020-04-08,11:35:00
52489,6.0,6.0,5.0,0.0,4.0,3.0,4,2020-04-08,09:05:00
52490,5.0,5.0,5.0,0.0,4.0,4.0,4,2020-04-08,11:25:00
52491,5.0,5.0,5.0,0.0,4.0,4.0,4,2020-04-08,09:20:00
52492,7.0,5.0,5.0,0.0,4.0,4.0,4,2020-04-08,09:35:00
52493,5.0,5.0,5.0,0.0,5.0,2.0,4,2020-04-08,10:45:00
52494,7.0,4.0,5.0,0.0,5.0,3.0,4,2020-04-08,09:50:00
52495,6.0,5.0,6.0,0.0,5.0,3.0,4,2020-04-08,10:50:00
52496,7.0,5.0,5.0,0.0,5.0,3.0,4,2020-04-08,10:45:00
52497,6.0,5.0,5.0,0.0,3.0,3.0,4,2020-04-08,12:15:00
52498,7.0,5.0,5.0,0.0,4.0,4.0,4,2020-04-08,09:15:00
52499,5.0,4.0,5.0,0.0,5.0,3.0,4,2020-04-08,13:25:00
52500,6.0,5.0,5.0,0.0,5.0,3.0,4,2020-04-08,09:55:00
52501,6.0,5.0,6.0,0.0,3.0,1.0,4,2020-04-08,10:10:00
52502,7.0,5.0,5.0,0.0,4.0,2.0,4,2020-04-08,12:55:00
52503,6.0,5.0,6.0,0.0,5.0,4.0,4,2020-04-08,12:20:00
52504,6.0,5.0,5.0,0.0,3.0,3.0,4,2020-04-08,09:55:00
52505,6.0,5.0,5.0,0.0,3.0,2.0,4,2020-04-08,09:15:00
52506,7.0,6.0,6.0,0.0,4.0,1.0,4,2020-04-08,10:30:00
52507,6.0,5.0,5.0,0.0,4.0,2.0,4,2020-04-08,10:25:00
52508,5.0,6.0,5.0,0.0,4.0,2.0,4,2020-04-08,10:40:00
52509,5.0,5.0,4.0,0.0,3.0,3.0,4,2020-04-08,10:45:00
52510,6.0,5.0,4.0,0.0,6.0,3.0,4,2020-04-08,09:40:00
52511,5.0,5.0,4.0,0.0,4.0,4.0,4,2020-04-08,09:35:00
52512,6.0,4.0,6.0,0.0,4.0,3.0,4,2020-04-08,09:20:00
52513,7.0,5.0,5.0,0.0,4.0,4.0,4,2020-04-08,12:15:00
52514,7.0,5.0,5.0,0.0,3.0,4.0,4,2020-04-08,10:40:00
52515,6.0,6.0,5.0,0.0,4.0,4.0,4,2020-04-08,15:20:00
52516,6.0,6.0,5.0,0.0,4.0,3.0,4,2020-04-08,11:30:00
52517,7.0,5.0,7.0,0.0,4.0,3.0,4,2020-04-08,11:15:00
52518,6.0,5.0,6.0,0.0,4.0,3.0,4,2020-04-08,11:55:00
52519,4.0,4.0,6.0,0.0,4.0,4.0,4,2020-04-08,09:35:00
52520,6.0,5.0,5.0,0.0,4.0,3.0,4,2020-04-08,09:10:00
52521,6.0,5.0,5.0,0.0,4.0,2.0,4,2020-04-08,10:50:00
52522,6.0,5.0,6.0,0.0,3.0,4.0,4,2020-04-08,11:05:00
52523,7.0,5.0,4.0,0.0,3.0,3.0,4,2020-04-08,09:05:00
52524,7.0,4.0,5.0,0.0,4.0,3.0,4,2020-04-08,10:30:00
52525,6.0,5.0,4.0,0.0,5.0,2.0,4,2020-04-08,10:15:00
56813,5.0,4.0,5.0,0.0,3.0,0.0,4,2020-04-08,11:30:00
56814,5.0,6.0,6.0,0.0,5.0,0.0,4,2020-04-08,11:50:00
56815,6.0,4.0,6.0,0.0,4.0,-0.0,4,2020-04-08,10:20:00
56816,6.0,5.0,5.0,0.0,4.0,-0.0,4,2020-04-08,11:35:00
56817,5.0,5.0,4.0,0.0,4.0,0.0,4,2020-04-08,11:15:00
56818,7.0,5.0,5.0,0.0,5.0,-0.0,4,2020-04-08,13:20:00
56819,8.0,5.0,4.0,0.0,5.0,0.0,4,2020-04-08,14:00:00
56820,7.0,5.0,5.0,0.0,4.0,-0.0,4,2020-04-08,11:10:00
56821,6.0,6.0,5.0,0.0,4.0,-0.0,4,2020-04-08,10:45:00
56822,7.0,6.0,5.0,0.0,4.0,1.0,4,2020-04-08,10:15:00
56823,5.0,5.0,5.0,0.0,6.0,-0.0,4,2020-04-08,10:25:00
56824,6.0,5.0,5.0,0.0,3.0,0.0,4,2020-04-08,13:05:00
56825,6.0,4.0,4.0,0.0,4.0,0.0,4,2020-04-08,16:15:00
56826,6.0,4.0,4.0,0.0,4.0,1.0,4,2020-04-08,11:15:00
56827,5.0,5.0,4.0,0.0,3.0,-0.0,4,2020-04-08,10:20:00
56828,6.0,5.0,5.0,0.0,4.0,-0.0,4,2020-04-08,12:40:00
56829,6.0,3.0,5.0,0.0,4.0,-0.0,4,2020-04-08,11:55:00
56830,6.0,6.0,6.0,0.0,3.0,-0.0,4,2020-04-08,10:15:00
56831,5.0,6.0,5.0,0.0,4.0,0.0,4,2020-04-08,11:30:00
56832,6.0,4.0,5.0,0.0,4.0,0.0,4,2020-04-08,12:30:00
56833,5.0,5.0,5.0,0.0,4.0,-0.0,4,2020-04-08,11:20:00
56834,6.0,5.0,6.0,0.0,4.0,-0.0,4,2020-04-08,11:10:00
56835,7.0,6.0,4.0,0.0,5.0,1.0,4,2020-04-08,16:00:00
56836,5.0,5.0,6.0,0.0,4.0,0.0,4,2020-04-08,11:15:00
56837,6.0,5.0,5.0,0.0,4.0,1.0,4,2020-04-08,16:45:00
56838,7.0,3.0,5.0,0.0,4.0,0.0,4,2020-04-08,12:55:00
56839,5.0,5.0,5.0,0.0,3.0,-0.0,4,2020-04-08,10:15:00
56840,6.0,5.0,5.0,0.0,4.0,0.0,4,2020-04-08,10:50:00
56841,7.0,6.0,6.0,0.0,4.0,-0.0,4,2020-04-08,14:10:00
56842,5.0,5.0,5.0,0.0,5.0,0.0,4,2020-04-08,11:50:00
56843,7.0,5.0,5.0,0.0,3.0,-0.0,4,2020-04-08,15:45:00
56844,6.0,3.0,6.0,0.0,5.0,-0.0,4,2020-04-08,12:15:00
56845,5.0,4.0,5.0,0.0,4.0,-0.0,4,2020-04-08,13:35:00
56846,6.0,4.0,4.0,0.0,3.0,-0.0,4,2020-04-08,12:30:00
56847,6.0,4.0,5.0,0.0,5.0,0.0,4,2020-04-08,11:05:00
56848,6.0,5.0,5.0,0.0,5.0,0.0,4,2020-04-08,11:15:00
56849,7.0,4.0,5.0,0.0,3.0,1.0,4,2020-04-08,11:15:00
56850,6.0,6.0,5.0,0.0,3.0,-0.0,4,2020-04-08,12:50:00
56851,7.0,5.0,6.0,0.0,4.0,0.0,4,2020-04-08,10:25:00
56852,6.0,5.0,5.0,0.0,5.0,-0.0,4,2020-04-08,11:25:00
56853,6.0,5.0,3.0,0.0,4.0,0.0,4,2020-04-08,15:20:00
56854,6.0,4.0,4.0,0.0,4.0,0.0,4,2020-04-08,11:25:00
56855,8.0,5.0,5.0,0.0,4.0,1.0,4,2020-04-08,15:05:00
56856,5.0,4.0,5.0,0.0,4.0,-0.0,4,2020-04-08,12:30:00
56857,6.0,5.0,6.0,0.0,4.0,0.0,4,2020-04-08,11:40:00
56858,7.0,5.0,4.0,0.0,5.0,1.0,4,2020-04-08,12:10:00
56859,6.0,5.0,5.0,0.0,3.0,-0.0,4,2020-04-08,11:50:00
56860,6.0,5.0,5.0,0.0,4.0,0.0,4,2020-04-08,10:35:00
56861,6.0,5.0,5.0,0.0,4.0,1.0,4,2020-04-08,10:15:00
56862,6.0,6.0,5.0,0.0,3.0,1.0,4,2020-04-08,12:55:00
56863,8.0,6.0,5.0,0.0,4.0,1.0,4,2020-04-08,11:05:00
56864,6.0,4.0,6.0,0.0,3.0,0.0,4,2020-04-08,11:25:00
56865,6.0,5.0,4.0,0.0,4.0,-0.0,4,2020-04-08,11:10:00
56866,5.0,6.0,4.0,0.0,4.0,0.0,4,2020-04-08,12:25:00
56867,6.0,5.0,4.0,4.0,5.0,0.0,4,2020-04-08,13:30:00
56868,6.0,6.0,5.0,0.0,5.0,1.0,4,2020-04-08,12:50:00
56869,7.0,5.0,5.0,0.0,4.0,-0.0,4,2020-04-08,12:35:00
56870,6.0,4.0,6.0,0.0,5.0,-0.0,4,2020-04-08,13:00:00
56871,5.0,5.0,6.0,0.0,5.0,1.0,4,2020-04-08,12:25:00
56872,4.0,5.0,6.0,0.0,3.0,-0.0,4,2020-04-08,11:30:00
56873,6.0,5.0,4.0,0.0,4.0,1.0,4,2020-04-08,13:05:00
56874,6.0,4.0,5.0,0.0,4.0,0.0,4,2020-04-08,11:50:00
56875,6.0,5.0,5.0,0.0,5.0,0.0,4,2020-04-08,10:30:00
56876,5.0,5.0,5.0,0.0,4.0,-0.0,4,2020-04-08,12:40:00
56877,5.0,4.0,5.0,0.0,5.0,0.0,4,2020-04-08,16:40:00
56878,6.0,6.0,5.0,0.0,3.0,-0.0,4,2020-04-08,10:45:00
56879,6.0,5.0,5.0,0.0,4.0,1.0,4,2020-04-08,11:30:00
56880,6.0,5.0,4.0,0.0,3.0,0.0,4,2020-04-08,10:50:00
56881,6.0,4.0,6.0,0.0,5.0,-0.0,4,2020-04-08,11:45:00
56882,6.0,5.0,5.0,0.0,4.0,1.0,4,2020-04-08,13:50:00
56883,7.0,5.0,6.0,0.0,4.0,0.0,4,2020-04-08,13:05:00
