,location,date,hour,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity
1395,15,2020-04-08,17,4.545454545454546,4.181818181818182,5.818181818181818,0.0,4.454545454545454,0.36363636363636365
1407,15,2020-04-10,17,5.2,6.0,6.4,0.0,4.2,0.1
1415,15,2020-04-07,17,5.25,4.375,4.625,0.0,5.25,0.0
1454,15,2020-04-06,17,1.2982456140350878,1.2280701754385965,1.5789473684210527,0.0,1.9298245614035088,0.14035087719298245
1494,15,2020-04-09,17,3.219858156028369,1.3120567375886525,3.25531914893617,0.09219858156028368,3.2836879432624113,1.8368794326241136
1516,16,2020-04-07,17,7.166666666666667,2.1666666666666665,4.0,5.666666666666667,7.5,0.0
1528,16,2020-04-08,17,6.0,6.0,4.2,4.6,5.2,0.2
1540,16,2020-04-06,17,1.7586206896551724,1.6551724137931034,2.413793103448276,1.4482758620689655,1.5172413793103448,0.1724137931034483
1582,16,2020-04-09,17,6.332103321033211,3.3690036900369003,4.446494464944649,3.3616236162361623,3.291512915129151,0.22140221402214022
1592,16,2020-04-10,17,4.6,6.0,4.6,5.6,5.6,0.0
1633,17,2020-04-06,17,3.6666666666666665,3.5,4.166666666666667,0.0,2.3333333333333335,0.16666666666666666
1650,17,2020-04-09,17,3.0256410256410255,1.8205128205128205,6.102564102564102,0.02564102564102564,3.0256410256410255,0.9743589743589743
1669,17,2020-04-07,17,5.2,6.2,7.0,0.0,5.2,0.0
1980,17,2020-04-08,17,1.0,7.666666666666667,6.333333333333333,0.0,3.3333333333333335,1.6666666666666667
1732,18,2020-04-10,17,5.571428571428571,5.571428571428571,6.285714285714286,0.0,4.285714285714286,0.0
1733,18,2020-04-09,17,4.092105263157895,2.3157894736842106,4.144736842105263,0.07894736842105263,5.0131578947368425,2.789473684210526
1734,18,2020-04-08,17,4.363636363636363,5.545454545454546,4.7272727272727275,0.18181818181818182,5.363636363636363,1.5454545454545454
1765,18,2020-04-06,17,2.1666666666666665,0.5833333333333334,0.4166666666666667,0.0,1.7916666666666667,0.16666666666666666
1786,18,2020-04-07,17,10.0,1.0,10.0,0.0,4.0,0.0
1845,19,2020-04-06,17,3.3555555555555556,1.5333333333333334,1.0666666666666667,0.06666666666666667,3.2666666666666666,0.24444444444444444
1862,19,2020-04-09,17,2.5555555555555554,2.8444444444444446,2.3333333333333335,0.0,2.6222222222222222,1.6888888888888889
1933,19,2020-04-08,17,4.2,5.6,4.8,0.0,3.0,0.2
1936,19,2020-04-10,17,7.0,7.5,5.0,0.0,5.0,0.0
68,1,2020-04-10,18,5.0,6.0,6.0,5.0,2.0,0.0
103,1,2020-04-07,18,5.0,3.0,7.0,10.0,6.0,0.0
106,1,2020-04-08,18,3.5,3.0,9.5,7.0,7.5,0.0
116,1,2020-04-09,18,3.2857142857142856,3.142857142857143,4.428571428571429,2.5714285714285716,2.2857142857142856,0.14285714285714285
1963,1,2020-04-06,18,0.5,0.0,0.5,0.0,0.0,0.0
122,2,2020-04-07,18,5.416666666666667,5.083333333333333,5.916666666666667,0.0,4.666666666666667,0.08333333333333333
160,2,2020-04-08,18,2.6153846153846154,5.769230769230769,4.384615384615385,0.0,3.1538461538461537,0.46153846153846156
162,2,2020-04-06,18,2.652173913043478,2.0,2.5652173913043477,0.0,2.9565217391304346,0.21739130434782608
195,2,2020-04-09,18,3.4375,5.166666666666667,3.8958333333333335,0.0,2.3125,0.7708333333333334
224,2,2020-04-10,18,4.0,5.923076923076923,6.230769230769231,0.23076923076923078,6.846153846153846,0.07692307692307693
269,3,2020-04-06,18,3.5483870967741935,3.870967741935484,3.6774193548387095,3.161290322580645,3.3548387096774195,0.3548387096774194
279,3,2020-04-07,18,5.0,5.333333333333333,2.8333333333333335,7.833333333333333,4.833333333333333,0.16666666666666666
311,3,2020-04-10,18,3.6,6.8,5.4,5.2,2.0,0.0
368,4,2020-04-09,18,7.078125,4.921875,4.984375,0.0,5.125,4.96875
369,4,2020-04-06,18,0.7692307692307693,0.46153846153846156,0.8461538461538461,0.0,2.076923076923077,0.23076923076923078
384,4,2020-04-08,18,4.8,3.6,4.2,0.0,3.4,4.2
392,4,2020-04-07,18,1.5,7.0,1.0,0.0,2.0,0.0
404,4,2020-04-10,18,1.0,0.0,10.0,0.0,10.0,1.0
451,5,2020-04-07,18,4.25,6.0,5.0,6.0,7.5,0.0
483,5,2020-04-10,18,3.6,7.4,2.8,2.0,5.6,0.0
509,5,2020-04-06,18,1.0,3.2,2.0,0.7,1.5,0.4
515,5,2020-04-08,18,4.75,3.0,4.75,4.25,9.0,0.0
524,5,2020-04-09,18,4.909090909090909,3.272727272727273,4.2727272727272725,2.3636363636363638,2.4545454545454546,0.2727272727272727
560,6,2020-04-08,18,5.125,4.3125,5.375,6.5,4.875,0.0
597,6,2020-04-10,18,5.923076923076923,4.769230769230769,5.923076923076923,5.846153846153846,6.230769230769231,0.15384615384615385
610,6,2020-04-07,18,6.5,4.5,6.0,5.375,6.0,0.0
615,6,2020-04-09,18,1.14,2.0,3.0,2.92,3.3,0.76
635,6,2020-04-06,18,1.2,0.8666666666666667,2.033333333333333,1.4333333333333333,2.066666666666667,0.3333333333333333
1985,7,2020-04-09,18,0.0,8.0,7.0,0.0,0.0,4.0
716,8,2020-04-07,18,5.333333333333333,6.222222222222222,6.888888888888889,0.0,7.0,0.2222222222222222
719,8,2020-04-10,18,5.928571428571429,5.571428571428571,4.857142857142857,0.0,4.071428571428571,0.2857142857142857
738,8,2020-04-06,18,1.0,0.9777777777777777,2.9555555555555557,0.0,3.2666666666666666,0.13333333333333333
819,9,2020-04-09,18,8.78515625,2.9453125,5.9296875,4.83984375,5.83203125,0.90234375
832,9,2020-04-06,18,1.75,1.525,2.525,1.9,3.075,0.125
843,9,2020-04-10,18,5.285714285714286,5.642857142857143,6.357142857142857,4.5,5.785714285714286,0.21428571428571427
854,9,2020-04-07,18,4.454545454545454,5.818181818181818,6.181818181818182,5.0,7.0,0.0
894,10,2020-04-09,18,6.655172413793103,6.862068965517241,6.482758620689655,0.0,5.9655172413793105,0.7586206896551724
931,10,2020-04-10,18,8.25,5.25,4.25,0.0,6.75,0.25
942,10,2020-04-07,18,10.0,2.0,5.0,0.0,6.5,0.5
949,10,2020-04-06,18,0.6470588235294118,0.8823529411764706,3.235294117647059,0.0,4.176470588235294,0.17647058823529413
1035,11,2020-04-06,18,0.75,1.625,0.625,2.5,2.25,0.375
1038,11,2020-04-08,18,4.666666666666667,6.5,4.0,5.166666666666667,4.666666666666667,1.6666666666666667
1060,11,2020-04-09,18,8.227272727272727,5.2272727272727275,5.2727272727272725,3.227272727272727,5.2272727272727275,1.7727272727272727
1088,12,2020-04-08,18,3.3157894736842106,6.631578947368421,4.473684210526316,0.0,3.736842105263158,3.736842105263158
1107,12,2020-04-09,18,3.111111111111111,5.088888888888889,4.233333333333333,0.14444444444444443,2.9555555555555557,3.7
1122,12,2020-04-06,18,1.5454545454545454,1.8181818181818181,1.0,0.0,2.272727272727273,0.6363636363636364
1175,13,2020-04-08,18,7.5,6.25,4.25,0.0,4.25,0.0
1191,13,2020-04-10,18,5.25,6.0,3.75,0.0,3.75,0.25
1230,13,2020-04-07,18,10.0,5.0,8.5,0.0,4.0,0.0
1257,13,2020-04-09,18,4.5,2.75,4.75,0.225,4.55,0.425
1964,13,2020-04-06,18,0.0,0.0,4.1,0.0,1.8,0.0
1301,14,2020-04-09,18,6.873563218390805,5.160919540229885,5.045977011494253,0.20689655172413793,4.103448275862069,2.7701149425287355
1354,14,2020-04-10,18,7.25,6.0,4.0,0.0,6.0,0.0
1368,14,2020-04-07,18,4.75,5.25,7.0,0.0,5.0,0.0
1370,14,2020-04-06,18,2.3529411764705883,2.235294117647059,1.5294117647058822,0.0,2.9411764705882355,0.23529411764705882
1383,14,2020-04-08,18,6.0,6.333333333333333,7.333333333333333,0.0,6.666666666666667,0.6666666666666666
1392,15,2020-04-06,18,2.909090909090909,2.6666666666666665,2.757575757575758,0.0,2.606060606060606,0.18181818181818182
1406,15,2020-04-08,18,5.0,6.1,4.9,0.0,5.5,0.0
1434,15,2020-04-09,18,3.3134328358208953,1.9104477611940298,3.462686567164179,0.05970149253731343,3.4328358208955225,1.6567164179104477
1442,15,2020-04-07,18,5.214285714285714,6.071428571428571,5.071428571428571,0.0,5.071428571428571,0.2857142857142857
1496,15,2020-04-10,18,4.5,3.3333333333333335,6.666666666666667,0.0,6.666666666666667,0.0
1523,16,2020-04-07,18,5.0,4.4,5.1,5.8,5.9,0.1
1535,16,2020-04-09,18,6.503184713375796,3.515923566878981,4.452229299363057,3.5796178343949046,3.611464968152866,0.1592356687898089
1543,16,2020-04-08,18,2.75,7.0,6.0,7.0,6.25,0.0
1556,16,2020-04-06,18,2.2,2.9,3.0,4.2,3.0,0.1
1560,16,2020-04-10,18,7.4,7.8,7.2,5.2,6.4,0.0
1664,17,2020-04-09,18,4.222222222222222,2.0555555555555554,6.055555555555555,0.2777777777777778,3.5555555555555554,0.7777777777777778
1687,17,2020-04-06,18,2.8333333333333335,1.1666666666666667,0.8333333333333334,0.0,0.6666666666666666,0.16666666666666666
1691,17,2020-04-07,18,9.0,9.0,7.0,0.0,1.0,1.0
1981,17,2020-04-08,18,1.3333333333333333,7.333333333333333,6.666666666666667,0.0,3.0,1.3333333333333333
1755,18,2020-04-09,18,3.9523809523809526,3.142857142857143,4.0476190476190474,0.0,5.571428571428571,2.2857142857142856
1772,18,2020-04-07,18,6.0,8.0,7.333333333333333,0.0,7.0,0.3333333333333333
1777,18,2020-04-10,18,7.0,10.0,0.0,0.0,3.0,0.0
1779,18,2020-04-08,18,6.1,7.0,6.5,0.0,6.5,0.7
1799,18,2020-04-06,18,2.5,1.5714285714285714,1.8571428571428572,0.0,2.857142857142857,0.14285714285714285
1854,19,2020-04-09,18,1.8666666666666667,2.0,2.2666666666666666,0.0,2.8,1.5333333333333334
1857,19,2020-04-10,18,5.125,5.5,5.625,0.0,5.75,0.125
1874,19,2020-04-08,18,9.333333333333334,8.333333333333334,9.666666666666666,0.0,3.6666666666666665,0.0
1912,19,2020-04-07,18,5.4,4.8,4.2,0.0,6.6,0.2
1926,19,2020-04-06,18,3.6,1.1333333333333333,1.6666666666666667,0.5333333333333333,4.2,0.06666666666666667
7,1,2020-04-10,19,6.714285714285714,7.0,5.857142857142857,4.285714285714286,6.142857142857143,0.0
33,1,2020-04-07,19,6.0,4.0,6.333333333333333,9.333333333333334,2.3333333333333335,0.0
42,1,2020-04-06,19,4.0,4.333333333333333,3.5,6.5,4.333333333333333,0.0
98,1,2020-04-09,19,8.0,5.5,3.0,2.5,8.5,0.0
102,1,2020-04-08,19,0.0,10.0,5.0,0.0,7.0,0.0
146,2,2020-04-06,19,2.9523809523809526,3.3333333333333335,3.619047619047619,0.19047619047619047,3.7142857142857144,0.14285714285714285
153,2,2020-04-09,19,4.37037037037037,4.444444444444445,3.888888888888889,0.37037037037037035,2.5925925925925926,0.7407407407407407
157,2,2020-04-10,19,5.235294117647059,4.823529411764706,3.7058823529411766,0.0,7.705882352941177,0.17647058823529413
171,2,2020-04-07,19,3.8333333333333335,5.916666666666667,2.9166666666666665,0.75,4.75,0.16666666666666666
218,2,2020-04-08,19,4.6,5.9,7.0,0.4,4.6,0.6
245,3,2020-04-06,19,4.111111111111111,3.6666666666666665,4.388888888888889,4.277777777777778,3.7222222222222223,0.5
290,3,2020-04-07,19,6.083333333333333,4.5,6.416666666666667,5.333333333333333,7.75,0.0
306,3,2020-04-10,19,6.909090909090909,5.2727272727272725,4.7272727272727275,5.636363636363637,2.8181818181818183,0.0
350,4,2020-04-06,19,7.333333333333333,6.333333333333333,5.666666666666667,0.0,8.0,0.0
361,4,2020-04-07,19,6.5,6.833333333333333,5.0,0.0,4.833333333333333,0.3333333333333333
387,4,2020-04-09,19,7.133333333333334,4.866666666666666,5.233333333333333,0.0,5.166666666666667,4.6
393,4,2020-04-08,19,6.666666666666667,7.333333333333333,6.666666666666667,0.0,5.333333333333333,1.3333333333333333
435,5,2020-04-09,19,6.7272727272727275,4.2727272727272725,5.818181818181818,4.909090909090909,4.818181818181818,0.0
471,5,2020-04-07,19,3.8,4.8,6.6,6.2,3.8,0.0
479,5,2020-04-06,19,1.8181818181818181,3.909090909090909,2.0,3.090909090909091,3.0,0.09090909090909091
482,5,2020-04-10,19,7.25,3.25,3.5,3.0,6.25,0.0
496,5,2020-04-08,19,3.8,6.0,4.6,1.0,5.8,0.4
565,6,2020-04-09,19,2.4761904761904763,3.3333333333333335,3.238095238095238,3.619047619047619,4.809523809523809,0.6190476190476191
580,6,2020-04-07,19,4.285714285714286,5.142857142857143,5.428571428571429,6.571428571428571,7.0,0.14285714285714285
601,6,2020-04-06,19,1.8571428571428572,2.761904761904762,4.476190476190476,3.3333333333333335,3.0952380952380953,0.14285714285714285
616,6,2020-04-08,19,6.0588235294117645,5.176470588235294,4.882352941176471,5.352941176470588,5.529411764705882,0.058823529411764705
627,6,2020-04-10,19,6.5,3.8,4.8,6.3,6.0,0.1
666,7,2020-04-10,19,0.0,10.0,2.0,0.0,0.0,0.0
682,8,2020-04-06,19,2.739130434782609,2.217391304347826,4.0,0.0,4.0,0.17391304347826086
685,8,2020-04-07,19,5.166666666666667,5.222222222222222,4.611111111111111,0.0,5.0,0.16666666666666666
707,8,2020-04-10,19,6.583333333333333,5.083333333333333,6.5,0.0,6.083333333333333,0.08333333333333333
798,9,2020-04-06,19,2.4444444444444446,1.6666666666666667,3.9444444444444446,2.2222222222222223,4.0,0.3333333333333333
813,9,2020-04-09,19,8.921052631578947,2.8771929824561404,5.631578947368421,4.921052631578948,6.026315789473684,0.8596491228070176
822,9,2020-04-07,19,5.545454545454546,6.818181818181818,3.727272727272727,6.0,7.545454545454546,0.0
850,9,2020-04-10,19,4.25,3.625,7.125,6.0,7.5,0.0
880,10,2020-04-06,19,3.5555555555555554,3.111111111111111,5.555555555555555,0.0,4.111111111111111,0.1111111111111111
910,10,2020-04-09,19,6.214285714285714,6.785714285714286,5.785714285714286,0.0,4.214285714285714,0.7142857142857143
921,10,2020-04-10,19,6.25,4.75,5.75,0.0,4.0,0.0
1000,11,2020-04-08,19,5.8,6.8,7.4,1.6,7.2,0.4
1027,11,2020-04-07,19,10.0,7.0,10.0,4.0,5.0,0.0
1029,11,2020-04-09,19,7.8,4.85,5.5,2.9,4.95,1.65
1040,11,2020-04-10,19,5.0,9.5,4.5,5.5,4.5,0.5
1068,11,2020-04-06,19,2.3333333333333335,2.0,2.0,2.0,1.0,0.0
1070,12,2020-04-10,19,4.529411764705882,4.588235294117647,4.882352941176471,0.0,5.235294117647059,0.11764705882352941
1118,12,2020-04-08,19,4.714285714285714,7.285714285714286,4.142857142857143,0.0,5.714285714285714,2.142857142857143
1136,12,2020-04-06,19,2.2,2.4,1.7,0.0,2.5,0.3
1169,12,2020-04-07,19,4.0,6.0,1.0,0.0,7.0,0.0
1989,12,2020-04-09,19,2.983050847457627,4.9491525423728815,4.016949152542373,0.0,2.864406779661017,3.9322033898305087
1186,13,2020-04-06,19,4.375,2.0,4.25,0.0,4.25,0.125
1188,13,2020-04-10,19,4.333333333333333,4.666666666666667,2.3333333333333335,0.0,6.666666666666667,0.3333333333333333
1207,13,2020-04-07,19,1.5,7.5,8.0,0.0,8.0,0.0
1222,13,2020-04-09,19,3.75,2.1,3.35,0.0,3.7,1.4
1226,13,2020-04-08,19,6.5,4.0,5.0,0.0,1.5,0.0
1289,14,2020-04-06,19,2.7,3.2,3.8,0.0,2.5,0.1
1330,14,2020-04-09,19,7.129032258064516,5.161290322580645,5.548387096774194,0.0,4.0,2.774193548387097
1338,14,2020-04-07,19,3.8333333333333335,5.5,4.833333333333333,0.0,1.8333333333333333,0.3333333333333333
1343,14,2020-04-10,19,7.0,5.0,4.8,0.0,4.8,0.0
1372,14,2020-04-08,19,5.666666666666667,4.0,6.666666666666667,0.0,4.666666666666667,0.3333333333333333
1418,15,2020-04-08,19,4.866666666666666,5.266666666666667,5.466666666666667,0.0,4.333333333333333,0.13333333333333333
1430,15,2020-04-09,19,3.88,3.16,3.0,0.12,4.08,1.24
1446,15,2020-04-10,19,5.214285714285714,4.785714285714286,4.642857142857143,0.5714285714285714,6.785714285714286,0.07142857142857142
1447,15,2020-04-06,19,2.411764705882353,2.588235294117647,2.9411764705882355,0.0,3.5294117647058822,0.23529411764705882
1466,15,2020-04-07,19,4.9375,5.0,4.1875,0.0,6.25,0.125
1508,16,2020-04-06,19,1.25,2.25,0.875,0.25,1.375,0.25
1555,16,2020-04-10,19,4.857142857142857,6.142857142857143,6.142857142857143,7.0,5.0,0.14285714285714285
1589,16,2020-04-08,19,7.5,8.0,5.5,4.0,10.0,0.0
1590,16,2020-04-09,19,6.661016949152542,3.847457627118644,4.8474576271186445,3.8983050847457625,3.830508474576271,0.09322033898305085
1620,16,2020-04-07,19,10.0,5.0,2.0,3.0,6.0,0.0
1629,17,2020-04-09,19,5.0,4.6,7.0,0.0,3.8,0.6
1659,17,2020-04-10,19,4.923076923076923,6.076923076923077,4.461538461538462,0.0,6.384615384615385,0.0
1693,17,2020-04-07,19,10.0,3.0,10.0,0.0,10.0,0.0
1704,17,2020-04-06,19,6.5,7.0,5.5,0.0,5.0,0.0
1743,18,2020-04-10,19,5.333333333333333,3.6666666666666665,5.0,0.0,5.333333333333333,0.0
1778,18,2020-04-09,19,4.125,3.625,3.5,0.0,5.8125,2.0625
1796,18,2020-04-08,19,4.25,3.75,3.5,2.0,4.75,1.75
1798,18,2020-04-07,19,5.0,5.0,4.833333333333333,0.0,4.833333333333333,0.0
1818,18,2020-04-06,19,2.9,1.3,1.7,0.0,3.9,0.3
1840,19,2020-04-07,19,5.0,6.666666666666667,2.3333333333333335,0.0,2.0,0.0
1871,19,2020-04-08,19,3.8333333333333335,5.666666666666667,5.333333333333333,0.0,6.833333333333333,0.5
1873,19,2020-04-09,19,3.888888888888889,2.888888888888889,3.3333333333333335,0.0,2.6666666666666665,1.5555555555555556
1932,19,2020-04-06,19,4.0,2.090909090909091,2.3636363636363638,0.0,4.0,0.09090909090909091
1943,19,2020-04-10,19,6.0,6.0,2.0,0.0,2.3333333333333335,0.6666666666666666
11,1,2020-04-08,20,5.625,5.875,4.625,7.375,5.625,0.0
28,1,2020-04-09,20,6.666666666666667,4.666666666666667,7.333333333333333,4.666666666666667,6.666666666666667,0.0
49,1,2020-04-07,20,3.0,7.833333333333333,1.0,3.8333333333333335,6.333333333333333,0.0
86,1,2020-04-06,20,5.5,1.5,5.0,3.5,5.0,0.5
112,1,2020-04-10,20,4.0,4.0,10.0,10.0,10.0,0.0
159,2,2020-04-06,20,4.25,4.0,3.75,0.0,3.5,0.25
187,2,2020-04-08,20,4.181818181818182,6.363636363636363,6.7272727272727275,0.0,4.363636363636363,0.18181818181818182
189,2,2020-04-09,20,5.166666666666667,5.916666666666667,4.666666666666667,0.25,3.9166666666666665,0.16666666666666666
204,2,2020-04-10,20,5.083333333333333,4.75,5.083333333333333,0.0,7.166666666666667,0.08333333333333333
231,2,2020-04-07,20,3.25,3.125,3.125,0.0,3.5,0.125
238,3,2020-04-07,20,6.375,5.5,5.5,6.25,5.5,0.0
250,3,2020-04-10,20,3.9,4.9,5.7,4.3,6.1,0.2
293,3,2020-04-06,20,4.214285714285714,4.214285714285714,5.214285714285714,3.2142857142857144,4.071428571428571,0.14285714285714285
323,4,2020-04-07,20,8.8,5.2,6.6,0.0,6.0,0.0
367,4,2020-04-09,20,7.0,5.461538461538462,5.384615384615385,0.0,4.846153846153846,4.615384615384615
377,4,2020-04-10,20,3.0,4.0,3.5,0.0,5.5,0.0
394,4,2020-04-06,20,3.5,0.0,4.0,0.0,1.5,0.0
420,5,2020-04-10,20,5.6,8.4,6.6,5.6,3.8,0.2
447,5,2020-04-07,20,8.0,6.5,5.5,4.25,1.25,0.0
449,5,2020-04-09,20,4.666666666666667,3.0,5.333333333333333,3.5,3.8333333333333335,0.3333333333333333
463,5,2020-04-08,20,6.2,6.6,4.6,2.0,5.4,0.0
474,5,2020-04-06,20,4.333333333333333,4.222222222222222,4.444444444444445,4.333333333333333,3.3333333333333335,0.3333333333333333
551,6,2020-04-10,20,4.545454545454546,3.727272727272727,4.454545454545454,1.8181818181818181,5.818181818181818,0.09090909090909091
589,6,2020-04-06,20,3.875,2.625,2.875,2.375,4.125,0.125
638,6,2020-04-08,20,6.111111111111111,5.777777777777778,6.333333333333333,5.333333333333333,6.444444444444445,0.1111111111111111
640,6,2020-04-09,20,3.5,3.7777777777777777,6.0,3.888888888888889,5.444444444444445,0.2777777777777778
643,6,2020-04-07,20,5.25,6.833333333333333,4.666666666666667,5.75,2.5833333333333335,0.0
657,7,2020-04-10,20,0.0,10.0,0.0,0.0,0.0,0.0
715,8,2020-04-10,20,6.076923076923077,5.769230769230769,5.0,0.0,5.846153846153846,0.0
720,8,2020-04-06,20,3.625,6.0625,5.125,0.0,5.5,0.125
753,8,2020-04-07,20,5.555555555555555,5.333333333333333,5.888888888888889,0.0,5.444444444444445,0.1111111111111111
788,9,2020-04-10,20,4.615384615384615,5.076923076923077,4.153846153846154,4.384615384615385,3.3076923076923075,0.07692307692307693
810,9,2020-04-09,20,8.821428571428571,3.3214285714285716,5.25,5.107142857142857,5.892857142857143,0.7857142857142857
837,9,2020-04-06,20,3.6,4.1,3.7,4.4,3.7,0.1
846,9,2020-04-07,20,4.222222222222222,5.888888888888889,6.666666666666667,3.6666666666666665,5.888888888888889,0.2222222222222222
879,10,2020-04-09,20,7.5,6.125,5.75,0.0,4.375,0.5
898,10,2020-04-07,20,4.714285714285714,6.285714285714286,4.142857142857143,0.0,6.428571428571429,0.14285714285714285
918,10,2020-04-06,20,3.0,4.333333333333333,5.166666666666667,0.0,6.5,0.16666666666666666
999,11,2020-04-10,20,4.25,4.0,7.0,6.5,3.0,0.0
1018,11,2020-04-07,20,5.25,5.5,3.75,4.5,4.0,0.0
1036,11,2020-04-06,20,5.0,2.5,3.5,0.5,5.5,0.0
1041,11,2020-04-09,20,7.75,6.75,4.5,2.75,5.0,1.0
1045,11,2020-04-08,20,7.5,4.5,5.5,6.5,7.0,0.0
1077,12,2020-04-10,20,6.0,4.666666666666667,4.333333333333333,0.0,8.5,0.3333333333333333
1084,12,2020-04-07,20,4.0,5.0,10.0,0.0,5.0,0.0
1119,12,2020-04-08,20,3.7,5.8,4.8,0.0,3.5,3.0
1142,12,2020-04-09,20,3.2941176470588234,4.911764705882353,4.352941176470588,0.0,3.1470588235294117,3.5294117647058822
1145,12,2020-04-06,20,2.7142857142857144,4.0,3.4285714285714284,0.0,3.5714285714285716,0.14285714285714285
1235,13,2020-04-09,20,4.666666666666667,2.2222222222222223,4.666666666666667,0.0,5.111111111111111,0.7777777777777778
1239,13,2020-04-07,20,5.0,5.0,9.0,0.0,1.0,0.0
1259,13,2020-04-10,20,10.0,9.0,1.0,0.0,10.0,0.0
1965,13,2020-04-06,20,0.0,0.0,4.0,0.0,2.0,0.0
1982,13,2020-04-08,20,5.0,6.0,5.0,0.0,4.0,0.0
1287,14,2020-04-08,20,5.875,5.75,5.5,0.0,4.5,0.0
1294,14,2020-04-06,20,4.222222222222222,2.2222222222222223,1.4444444444444444,0.0,3.888888888888889,0.1111111111111111
1316,14,2020-04-09,20,6.75,5.5,5.5,0.0,4.4375,2.5
1359,14,2020-04-07,20,7.666666666666667,5.333333333333333,3.3333333333333335,0.0,8.0,0.0
1393,15,2020-04-09,20,4.5,3.142857142857143,4.428571428571429,0.6428571428571429,3.0,1.0
1482,15,2020-04-10,20,6.5,4.125,6.125,0.0,6.625,0.0
1485,15,2020-04-06,20,3.588235294117647,3.176470588235294,3.5294117647058822,0.0,4.588235294117647,0.058823529411764705
1489,15,2020-04-08,20,4.888888888888889,5.888888888888889,3.4444444444444446,0.0,4.888888888888889,0.1111111111111111
1507,15,2020-04-07,20,5.0,5.8,4.2,0.0,3.0,0.0
1521,16,2020-04-06,20,4.777777777777778,3.7777777777777777,2.5555555555555554,3.5555555555555554,4.222222222222222,0.1111111111111111
1549,16,2020-04-07,20,4.333333333333333,4.833333333333333,7.0,3.3333333333333335,6.166666666666667,0.0
1568,16,2020-04-10,20,6.25,7.0,2.5,4.25,8.5,0.25
1615,16,2020-04-08,20,3.5,7.333333333333333,5.166666666666667,5.833333333333333,6.333333333333333,0.16666666666666666
1617,16,2020-04-09,20,6.963636363636364,4.127272727272727,5.036363636363636,4.072727272727272,4.0,0.03636363636363636
1634,17,2020-04-09,20,6.75,8.75,8.75,0.0,3.75,0.0
1661,17,2020-04-06,20,2.75,4.25,2.5,0.0,2.75,0.0
1692,17,2020-04-08,20,8.5,5.0,4.5,0.0,8.5,0.0
1716,17,2020-04-07,20,4.0,3.0,4.0,0.0,10.0,0.0
1739,18,2020-04-06,20,2.3333333333333335,3.0,2.6666666666666665,0.0,3.6666666666666665,0.0
1791,18,2020-04-07,20,5.5,5.0,7.0,0.0,6.25,0.0
1801,18,2020-04-08,20,7.8,7.0,5.6,0.0,7.2,0.6
1829,18,2020-04-10,20,2.0,1.0,10.0,0.0,10.0,1.0
1838,18,2020-04-09,20,5.25,2.5,3.5,0.0,4.25,2.75
1891,19,2020-04-10,20,5.5,5.5,7.5,0.0,5.5,0.0
1894,19,2020-04-07,20,5.2,3.8,8.0,0.0,6.0,0.0
1935,19,2020-04-06,20,3.857142857142857,1.4285714285714286,0.7142857142857143,0.0,3.857142857142857,0.42857142857142855
1948,19,2020-04-09,20,1.5,4.25,5.75,0.0,4.75,0.5
1949,19,2020-04-08,20,6.0,6.0,9.0,0.0,8.0,0.0
17,1,2020-04-09,21,6.8,3.8,3.2,4.6,3.0,0.2
19,1,2020-04-10,21,6.166666666666667,4.333333333333333,5.166666666666667,6.833333333333333,4.5,0.0
59,1,2020-04-08,21,6.2,5.4,5.6,5.8,8.0,0.2
96,1,2020-04-07,21,5.5,6.5,4.5,6.0,2.5,0.0
97,1,2020-04-06,21,4.0,6.5,5.5,7.5,7.0,0.0
124,2,2020-04-08,21,6.125,5.3125,5.5625,0.0,4.625,0.0
139,2,2020-04-07,21,5.5,4.8,5.0,0.0,6.1,0.2
158,2,2020-04-09,21,5.2727272727272725,3.0,5.636363636363637,0.8181818181818182,4.454545454545454,0.2727272727272727
169,2,2020-04-06,21,4.0,3.8,5.1,0.3,5.4,0.1
190,2,2020-04-10,21,7.363636363636363,4.454545454545454,4.363636363636363,0.0,6.818181818181818,0.09090909090909091
263,3,2020-04-10,21,5.333333333333333,7.333333333333333,6.0,5.166666666666667,5.833333333333333,0.0
301,3,2020-04-06,21,5.352941176470588,4.588235294117647,3.6470588235294117,5.764705882352941,3.235294117647059,0.23529411764705882
314,3,2020-04-07,21,7.2,6.4,5.9,6.2,4.2,0.1
365,4,2020-04-10,21,10.0,7.0,7.0,0.0,3.0,0.0
383,4,2020-04-06,21,9.0,3.0,8.0,0.0,6.0,0.0
402,4,2020-04-07,21,7.0,9.0,5.0,0.0,0.0,0.0
417,4,2020-04-08,21,2.0,5.0,2.0,0.0,0.0,0.0
1983,4,2020-04-09,21,7.5,5.0,4.5,0.0,5.0,5.0
426,5,2020-04-06,21,3.7142857142857144,6.857142857142857,6.285714285714286,3.857142857142857,4.571428571428571,0.0
444,5,2020-04-09,21,7.4,6.0,3.4,3.4,5.2,0.0
512,5,2020-04-10,21,3.0,4.333333333333333,3.3333333333333335,7.333333333333333,7.666666666666667,0.0
517,5,2020-04-07,21,5.333333333333333,7.666666666666667,6.666666666666667,0.6666666666666666,3.0,0.0
561,6,2020-04-07,21,4.666666666666667,6.333333333333333,6.166666666666667,3.1666666666666665,7.666666666666667,0.0
604,6,2020-04-06,21,6.25,4.833333333333333,3.4166666666666665,4.416666666666667,3.25,0.0
